'bassin';'cycle';'lot';'datesemis';'quantit�';'quantit�ml';'quantit�lb';'poids';'commentaire';'grpoisson';'esp�ce'
'B08';0;0;28/9/2018;522,00;0,00;9,15;57,00;'B03';49,57;'CAR'
'B21';0;0;28/9/2018;90,00;0,00;1,73;52,00;'machos';262,31;'CAR'
'B26';0;0;28/9/2018;40,00;0,00;2,35;17,00;'hbs';192,95;'CAR'
'B46';22;2;29/9/2018;280,00;0,00;1,36;205,00;'B47';332,39;
'B46';22;1;29/9/2018;2036,00;0,00;1,02;1986,00;'B47';442,85;
'B31';37;1;1/10/2018;40032,00;125,10;56795,40;0,70;'P1 primera pileta';0,00;
'B10';32;2;1/10/2018;1638,00;0,00;26,00;63,00;'B19';0,00;
'B31';37;2;1/10/2018;252,00;0,00;18,00;14,00;'policia';0,00;
'B10';0;0;1/10/2018;80,00;0,00;1,29;62,00;'machos';351,85;'CAR'
'LAG';10;1;2/10/2018;120,00;0,00;24,00;5,00;'B09';0,00;
'B20';0;0;2/10/2018;35,00;0,00;1,75;20,00;'b09';259,42;'CAR'
'LAG';10;1;2/10/2018;528,00;0,00;24,00;22,00;'B19';0,00;
'LAG';10;1;2/10/2018;11102,00;0,00;182,00;61,00;'B01';0,00;
'LAG';10;1;2/10/2018;1026,00;0,00;171,00;6,00;'B02';0,00;
'B10';0;0;2/10/2018;20,00;0,00;1,25;16,00;'B19 machos';363,20;'CAR'
'B10';0;0;;;0,00;;0,00;;0,00;'CAR'
'SA';0;0;2/10/2018;27,00;0,00;1,80;15,00;'b01 machos';252,22;'CAR'
'LAG';10;1;3/10/2018;1000,00;0,00;25,00;40,00;'B19';0,00;
'B37';25;1;5/10/2018;12000,00;0,00;4540,00;2,64;'gris 05';0,10;
'B10';0;0;3/10/2018;18,00;0,00;1,63;11,00;'B19';277,44;'CAR'
'B31';37;1;5/10/2018;18396,00;131,40;59655,60;0,30;'P2';0,00;
'B31';37;1;5/10/2018;36363,00;117,30;53254,20;0,68;'P4';0,00;
'B10';32;1;4/10/2018;2506,00;0,00;179,00;14,00;'B02';0,00;
'B10';32;1;5/10/2018;11270,00;0,00;322,00;35,00;'B01';0,00;
'B10';32;1;5/10/2018;1932,00;0,00;322,00;6,00;'B01';0,00;
'B10';32;1;4/10/2018;1448,00;0,00;181,00;8,00;'B01';0,00;
'SA';0;0;5/10/2018;8,00;0,00;1,14;7,00;'b01';397,25;'CAR'
'B31';37;1;8/10/2018;34452,00;127,60;57930,40;0,59;;0,00;
'B31';37;1;6/10/2018;36894,00;111,80;50757,20;0,72;'P3';0,00;
'B31';37;1;6/10/2018;42256,00;111,20;50484,80;0,83;'P5';0,00;
'B56';19;1;9/10/2018;42405,00;128,50;58339,00;0,72;'P7';0,00;
'B56';19;1;9/10/2018;38625,00;113,60;51574,40;0,74;'P8';0,00;
'B56';19;1;9/10/2018;46702,00;122,90;55796,60;0,83;'P9';0,00;
'B30';0;0;13/10/2018;50,00;0,00;1,78;28,00;'B30 hbs';254,24;'CAR'
'B30';28;1;12/10/2018;12528,00;0,00;232,00;54,00;'B57';0,00;
'B46';0;0;12/10/2018;52,00;0,00;1,06;49,00;'B57';427,80;'CAR'
'B46';22;2;12/10/2018;52,00;0,00;1,06;49,00;'B57';427,80;
'B56';19;1;10/10/2018;45251,00;122,30;55524,20;0,81;'P10';0,00;
'B56';19;1;13/10/2018;52542,00;125,10;56795,40;0,92;'P4';0,00;
'B22';26;1;13/10/2018;58900,00;117,80;53481,20;1,10;'P11  96%';0,00;
'B22';26;1;16/10/2018;50826,00;118,20;53662,80;0,94;'P   95%';0,00;
'B45';0;0;;;0,00;;0,00;;0,00;'CAR'
'B22';26;1;17/10/2018;20240,00;101,20;45944,80;0,44;'P13';0,00;
'B22';26;1;17/10/2018;25150,00;100,60;45672,40;0,55;'P15 94%';0,00;
'B27';24;1;18/10/2018;1281,00;0,00;1,24;1032,00;'B32';365,75;
'B27';24;1;17/10/2018;604,00;0,00;1,22;492,00;'B32';369,81;
'B27';0;0;17/10/2018;604,00;0,00;1,22;492,00;'B32';369,81;'CAR'
'B45';0;0;17/10/2018;50,00;0,00;1,19;42,00;'hbs';381,36;'CAR'
'B40';0;0;17/10/2018;50,00;0,00;1,13;44,00;'hbs';399,52;'CAR'
'B41';0;0;17/10/2018;50,00;0,00;1,21;41,00;'hbs';372,28;'CAR'
'B42';0;0;17/10/2018;40,00;0,00;1,42;28,00;'hbs';317,80;'CAR'
'334';0;0;17/10/2018;50,00;0,00;1,16;43,00;'mchos';390,44;'CAR'
'B27';0;0;18/10/2018;1281,00;0,00;1,24;1032,00;'B32';365,75;'CAR'
'B08';39;2;22/9/2018;125,00;0,00;1,10;113,00;;410,41;
'B08';39;2;25/9/2018;367,00;0,00;9,17;40,00;;49,48;
'B08';39;2;27/9/2018;288,00;0,00;9,00;32,00;;50,44;
'B08';39;2;28/9/2018;522,00;0,00;9,15;57,00;;49,57;
'B22';26;1;19/10/2018;46095,00;131,70;59791,80;0,77;'P14';0,00;
'B30';28;1;22/10/2018;7776,00;0,00;216,00;36,00;'B57';0,00;
'B29';29;1;22/10/2018;7128,00;0,00;216,00;33,00;'B57';0,00;
'B25';30;1;22/10/2018;3648,00;0,00;24,00;152,00;'B26';0,00;
'B09';9;1;22/10/2018;1073,00;0,00;8,65;124,00;'B08  Til roja';52,46;
'B09';9;2;22/10/2018;542,00;0,00;6,77;80,00;'B08';67,01;
'B48';0;0;22/10/2018;27,00;0,00;1,08;25,00;'B57';420,37;'CAR'
'B09';0;0;23/10/2018;542,00;0,00;6,77;80,00;'B08';67,01;'CAR'
'B52';0;0;23/10/2018;9,00;0,00;1,28;7,00;'B43';353,11;'CAR'
'B09';9;2;23/10/2018;488,00;0,00;13,18;37,00;'B08';34,42;
'B09';9;1;23/10/2018;338,00;0,00;9,94;34,00;'B08 TR';45,66;
'B29';29;1;24/10/2018;2332,00;0,00;212,00;11,00;'B57';0,00;
'B09';9;2;24/10/2018;715,00;0,00;6,11;117,00;'B08';74,29;
'B09';9;1;24/10/2018;161,00;0,00;9,47;17,00;'B08 tr';47,93;
'B29';29;1;25/10/2018;1314,00;0,00;219,00;6,00;'B57';0,00;
'B25';0;0;;;0,00;;0,00;;0,00;'CAR'
'B52';0;0;25/10/2018;16,00;0,00;0,55;29,00;'B57';822,87;'CAR'
'B09';0;0;24/10/2018;715,00;0,00;6,11;117,00;'B08';74,29;'CAR'
'B09';0;0;23/10/2018;488,00;0,00;13,18;37,00;'B08';34,42;'CAR'
'B47';0;0;24/10/2018;9,00;0,00;1,28;7,00;'B57';353,11;'CAR'
'B22';26;1;25/10/2018;60268,00;115,90;52618,60;1,14;'P1';0,00;
'B22';26;1;25/10/2018;26975,00;107,90;48986,60;0,55;'P2 99%';0,00;
'B22';26;1;29/10/2018;23100,00;110,00;49940,00;0,46;'P10';0,00;
'B54';22;1;29/10/2018;1104,00;;23,00;48,00;'B53';0,00;
'B29';29;1;29/10/2018;484,00;0,00;22,00;22,00;'B26';0,00;
'B29';0;0;29/10/2018;9,00;0,00;1,00;9,00;'B26 hbrs';454,00;'CAR'
'B29';29;1;30/10/2018;462,00;0,00;22,00;21,00;'B26';0,00;
'B19';29;1;2/11/2018;13200,00;0,00;5675,00;2,32;'6*2200';0,08;
'B19';29;1;2/11/2018;1050,00;0,00;227,00;4,62;'gdc';2,00;
'B29';29;1;7/11/2018;1659,00;0,00;21,00;79,00;'MF';0,00;
'B03';64;1;7/11/2018;8,00;0,00;1,33;6,00;'hbs MF';340,50;
'B03';64;1;7/11/2018;11,00;0,00;1,22;9,00;'macho MF';371,45;
'B58';0;0;8/11/2018;60,00;0,00;2,30;26,00;'B59';196,73;'CAR'
'B25';0;0;;;0,00;;0,00;;0,00;'CAR'
'B03';64;1;12/11/2018;52,00;0,00;1,30;40,00;'tilapia del B05';349,23;
'B29';29;1;12/11/2018;2156,00;0,00;22,00;98,00;'MF';0,00;
'B03';64;1;12/11/2018;8,00;0,00;1,33;6,00;'MF';340,50;
'B29';29;1;13/11/2018;968,00;0,00;22,00;44,00;'MF';0,00;
'B03';64;1;13/11/2018;60,00;0,00;1,15;52,00;'SA';393,46;
'B29';29;1;13/11/2018;1886,00;0,00;23,00;82,00;'SA';0,00;
'B32';27;1;15/11/2018;1853,00;0,00;9,45;196,00;'B37';48,02;
'B32';27;1;15/11/2018;1613,00;0,00;10,40;155,00;'B37';43,62;
'B32';27;2;15/11/2018;500,00;0,00;1,76;284,00;'B59';257,87;
'B32';0;0;15/11/2018;500,00;0,00;1,76;284,00;'B59';257,87;'CAR'
'B29';29;1;15/11/2018;3382,00;0,00;89,00;38,00;'B01';0,00;
'B04';37;2;15/11/2018;2937,00;0,00;89,00;33,00;'B01';0,00;
'B04';37;1;19/11/2018;1920,00;0,00;24,00;80,00;'SA';0,00;
'B04';37;1;20/11/2018;2662,00;0,00;22,00;121,00;'SA';0,00;
'B23';25;1;20/11/2018;63,00;0,00;21,00;3,00;'B25';0,00;
'B45';21;1;21/11/2018;175,00;0,00;25,00;7,00;'B41';0,00;
'B39';24;2;22/11/2018;203,00;0,00;1,00;203,00;'B38';454,00;
'B04';37;2;22/11/2018;860,00;0,00;86,00;10,00;'B01';0,00;
'B43';22;2;26/11/2018;1562,00;0,00;22,00;71,00;'B42';0,00;
'B04';0;0;19/11/2018;8,00;0,00;1,14;7,00;'SA';397,25;'CAR'
'B04';0;0;20/11/2018;4,00;0,00;1,33;3,00;'SA';340,50;'CAR'
'B24';27;1;21/11/2018;84,00;0,00;21,00;4,00;'B25';0,00;
'B04';37;2;23/11/2018;5166,00;0,00;82,00;63,00;'B01';0,00;
'B30';28;1;28/11/2018;1008,00;0,00;21,00;48,00;'B34';0,00;
'B38';27;2;27/11/2018;808,00;0,00;1,70;475,00;'B59';266,89;
'B38';0;0;27/11/2018;808,00;0,00;1,70;475,00;'B59';266,89;'CAR'
'B43';22;2;28/11/2018;660,00;0,00;22,00;30,00;'B42';0,00;
'B38';27;1;28/11/2018;2253,00;0,00;5,76;391,00;'B37';78,79;
'B47';0;0;28/11/2018;840,00;0,00;1,41;592,00;'B59';319,96;'CAR'
'B46';0;0;28/11/2018;821,00;0,00;1,46;559,00;'B59';309,11;'CAR'
'B46';22;2;28/11/2018;821,00;0,00;1,46;559,00;'B59';309,11;
'B47';13;2;28/11/2018;840,00;0,00;1,41;592,00;'B59';319,96;
'B46';0;0;29/9/2018;280,00;0,00;1,36;205,00;'B47';332,39;'CAR'
'B57';19;1;28/11/2018;62150,00;113,00;51302,00;1,21;'P1';0,00;
'B57';19;1;28/11/2018;76849,00;114,70;52073,80;1,47;'P2';0,00;
'B57';19;1;28/11/2018;54720,00;121,60;55206,40;0,99;'P3  97%';0,00;
'B25';0;0;;;0,00;;0,00;;0,00;'CAR'
'B58';19;1;3/12/2018;34932,00;0,00;246,00;142,00;'B56';0,00;
'B38';26;2;20/8/2018;141,00;0,00;2,31;61,00;;196,41;
'B39';0;0;22/11/2018;203,00;0,00;1,00;203,00;'B38';454,00;'CAR'
'B57';19;1;29/11/2018;23430,00;106,50;48351,00;0,48;'P3';0,00;
'B57';19;1;29/11/2018;37760,00;118,00;53572,00;0,70;'P6 98%';0,00;
'B38';27;1;29/11/2018;985,00;0,00;5,72;172,00;'B37';79,27;
'B38';27;1;30/11/2018;1271,00;0,00;5,80;219,00;'B37';78,22;
'B38';27;2;30/11/2018;5,00;0,00;1,00;5,00;'B37';454,00;
'B57';19;1;1/12/2018;28728,00;119,70;54343,80;0,52;'P5 98%';0,00;
'B02';60;1;1/12/2018;7182,00;119,70;54343,80;0,13;'P5 98%';0,00;
'B02';60;1;3/12/2018;30160,00;104,00;47216,00;0,63;'P4';0,00;
'B02';60;1;3/12/2018;61098,00;119,80;54389,20;1,12;'P7  94%';0,00;
'B43';22;2;3/12/2018;1122,00;0,00;22,00;51,00;'B42';0,00;
'B01';55;1;4/12/2018;60648,00;108,30;49168,20;1,23;'P8';0,00;
'B01';55;1;4/12/2018;47840,00;104,00;47216,00;1,01;'P9';0,00;
'B01';55;1;4/12/2018;33891,00;102,70;46625,80;0,72;'P10 97%';0,00;
'B26';39;1;4/12/2018;16432,00;102,70;46625,80;0,35;'P10 95%';0,00;
'B04';37;1;5/12/2018;987,00;0,00;21,00;47,00;'A3';0,00;
'B26';39;1;7/12/2018;48117,00;111,90;50802,60;0,94;'P13';0,00;
'B26';39;1;7/12/2018;55952,00;107,60;48850,40;1,14;'P15';0,00;
'B26';39;1;7/12/2018;40110,00;114,60;52028,40;0,77;'P14 97%';0,00;
'B53';0;0;6/12/2018;8,00;0,00;2,00;4,00;'hbs b46';227,00;'CAR'
'B43';0;0;6/12/2018;9,00;0,00;2,25;4,00;'machos b46';201,77;'CAR'
'B43';22;1;7/12/2018;34692,00;0,00;177,00;196,00;'B56';0,00;
'B53';19;1;7/12/2018;27968,00;0,00;184,00;152,00;'B56';0,00;
'SA';4;1;7/12/2018;41998,00;0,00;166,00;253,00;'B31';0,00;
'MF';9;1;7/12/2018;18094,00;0,00;166,00;109,00;'B31';0,00;
'MF';9;1;7/12/2018;10860,00;0,00;181,00;60,00;'B22';0,00;
'B25';31;1;7/12/2018;15000,00;0,00;454,00;33,03;'alv gris GDC 79/80';1,00;
'B26';39;1;8/12/2018;67860,00;113,10;51347,40;1,32;'P12 98%';0,00;
'B04';37;1;10/12/2018;462,00;0,00;22,00;21,00;'A03';0,00;
'B28';25;1;10/12/2018;861,00;0,00;21,00;41,00;'B33';0,00;
'B04';37;1;11/12/2018;462,00;0,00;22,00;21,00;'A03';0,00;
'B26';39;1;13/12/2018;30390,00;101,30;45990,20;0,66;'P1 97%';0,00;
'B08';40;1;14/12/2018;980,00;0,00;12,09;81,00;'B19';37,52;
'B11';35;1;14/12/2018;3800,00;0,00;10,88;349,00;'B19';41,69;
'MF';9;1;14/12/2018;16583,00;0,00;161,00;103,00;'B22';0,00;
'MF';9;1;14/12/2018;5530,00;0,00;158,00;35,00;'B31';0,00;
'MF';9;2;10/12/2018;1848,00;0,00;22,00;84,00;'B24';0,00;
'MF';9;2;11/12/2018;1848,00;0,00;21,00;88,00;'B24';0,00;
'MF';9;2;12/12/2018;1012,00;0,00;23,00;44,00;'B24';0,00;
'B37';26;1;14/12/2018;27650,00;0,00;158,00;175,00;'B31';0,00;
'B53';19;1;14/12/2018;22188,00;0,00;172,00;129,00;'B56';0,00;
'B41';24;1;14/12/2018;6364,00;0,00;172,00;37,00;'B56';0,00;
'B08';40;1;15/12/2018;2150,00;0,00;11,08;194,00;'B19';40,96;
'B37';26;1;18/12/2018;552,00;0,00;23,00;24,00;'B36';0,00;
'B43';0;0;19/12/2018;22,00;0,00;1,10;20,00;'machos';412,72;'CAR'
'B41';0;0;19/12/2018;50,00;0,00;1,00;50,00;'machos';454,00;'CAR'
'B42';0;0;19/12/2018;60,00;0,00;1,03;58,00;'machos';438,86;'CAR'
'B48';0;0;19/12/2018;50,00;0,00;1,04;48,00;'hembras';435,84;'CAR'
'B49';0;0;19/12/2018;40,00;0,00;1,00;40,00;'hembras';454,00;'CAR'
'B53';0;0;19/12/2018;34,00;0,00;1,09;31,00;'hembras';413,94;'CAR'
'B54';0;0;19/12/2018;50,00;0,00;1,00;50,00;'hembras';454,00;'CAR'
'MF';0;0;;;0,00;;0,00;;0,00;'CAR'
'B37';0;0;;;0,00;;0,00;;0,00;'CAR'
'B24';28;1;19/12/2018;7000,00;0,00;47,78;146,47;'juv rojo gdc 27viva/28';9,50;
'A03';27;1;19/12/2018;5000,00;0,00;47,78;104,62;'juv rojos gdc 37vivos/40';9,50;
'B08';40;1;20/12/2018;1955,00;0,00;7,91;247,00;'B19';57,35;
'B45';0;0;20/12/2018;30,00;0,00;1,11;27,00;'hembras';408,60;'CAR'
'B44';0;0;20/12/2018;30,00;0,00;1,00;30,00;'Hembras';454,00;'CAR'
'B43';0;0;20/12/2018;27,00;0,00;1,08;25,00;'Machos';420,37;'CAR'
'B37';0;0;20/12/2018;45,00;0,00;1,15;39,00;'machos';393,46;'CAR'
'B53';0;0;20/12/2018;42,00;0,00;1,10;38,00;'hembras';410,76;'CAR'
'MF';0;0;20/12/2018;80,00;0,00;1,15;69,00;'machos';391,57;'CAR'
'SA';0;0;20/12/2018;70,00;0,00;1,09;64,00;'Hembras';415,08;'CAR'
'B04';0;0;20/12/2018;25,00;0,00;1,13;22,00;'hembras';399,52;'CAR'
'B43';22;2;19/12/2018;308,00;0,00;22,00;14,00;'B51';0,00;
'B43';22;2;18/12/2018;264,00;0,00;22,00;12,00;'B41';0,00;
'B37';26;1;17/12/2018;1029,00;0,00;21,00;49,00;'B33';0,00;
'B37';26;1;17/12/2018;714,00;0,00;21,00;34,00;'B36';0,00;
'B41';24;1;21/12/2018;21384,00;0,00;198,00;108,00;'B56';0,00;
'B42';25;1;21/12/2018;37752,00;0,00;132,00;286,00;'B31';0,00;
'B37';26;1;21/12/2018;1452,00;0,00;132,00;11,00;'B31';0,00;
'B41';24;1;26/12/2018;161,00;0,00;23,00;7,00;'B44';0,00;
'B37';26;1;26/12/2018;836,00;0,00;22,00;38,00;'B40';0,00;
'B41';24;1;27/12/2018;1219,00;0,00;23,00;53,00;'B40';0,00;
'B28';25;1;27/12/2018;736,00;0,00;23,00;32,00;'B21';0,00;
'B25';31;2;;;0,00;;0,00;;0,00;
'B03';65;1;28/12/2018;688,00;0,00;5,41;127,00;'B19';83,80;
'B41';24;1;28/12/2018;5340,00;0,00;178,00;30,00;'B56';0,00;
'B34';29;1;28/12/2018;13104,00;0,00;112,00;117,00;'B31';0,00;
'B43';22;2;2/1/2019;92,00;0,00;23,00;4,00;'B44';0,00;
'B23';25;1;2/1/2019;644,00;0,00;23,00;28,00;'B21';0,00;
'B23';25;1;27/12/2018;736,00;0,00;23,00;32,00;'B21';0,00;
'B10';32;2;2/1/2019;1078,00;0,00;22,00;49,00;'B20';0,00;
'B41';0;0;2/1/2019;3,00;0,00;1,00;3,00;'B44 ? Sin sexo';454,00;'CAR'
'B45';21;1;3/1/2019;161,00;0,00;23,00;7,00;'B44';0,00;
'B34';29;1;4/1/2019;5643,00;0,00;99,00;57,00;'B31';0,00;
'B10';32;2;7/1/2019;572,00;0,00;22,00;26,00;'B21';0,00;
'LAG';10;1;7/1/2019;651,00;0,00;21,00;31,00;'B20';0,00;
'B34';29;1;5/1/2019;472,00;0,00;118,00;4,00;'B56';0,00;
'B45';0;0;3/1/2019;9,00;0,00;1,00;9,00;'B44';454,00;'CAR'
'B03';65;1;9/1/2019;119,00;0,00;2,90;41,00;'B19';156,42;
'B08';0;0;;;0,00;;0,00;;0,00;'CAR'
'B11';0;0;;;0,00;;0,00;;0,00;'CAR'
'B04';37;1;8/1/2019;1210,00;0,00;22,00;55,00;'B20';0,00;
'B19';0;0;;;0,00;;0,00;;0,00;'CAR'
'B08';40;1;10/1/2019;275,00;0,00;2,92;94,00;'B19';155,18;
'B03';65;1;10/1/2019;176,00;0,00;2,93;60,00;'B19';154,77;
'B34';29;1;10/1/2019;3193,00;0,00;103,00;31,00;'B31';0,00;
'B34';29;1;11/1/2019;7038,00;0,00;102,00;69,00;'B31';0,00;
'B36';34;1;11/1/2019;28756,00;0,00;79,00;364,00;'B22';0,00;
'B39';25;1;12/1/2019;32453,00;0,00;83,00;391,00;'B22';0,00;
'SA';4;1;14/1/2019;22,00;0,00;22,00;1,00;'B05';0,00;
'B49';0;0;14/1/2019;1,00;0,00;1,00;1,00;'B48';454,00;'CAR'
'B19';30;1;18/1/2019;2820,00;0,00;10,97;257,00;'B25';41,37;
'B39';25;1;18/1/2019;2460,00;0,00;82,00;30,00;'B22';0,00;
'B34';29;1;18/1/2019;4756,00;0,00;82,00;58,00;'B22';0,00;
'B36';34;1;18/1/2019;6150,00;0,00;82,00;75,00;'B22';0,00;
'B21';27;1;18/1/2019;13038,00;0,00;82,00;159,00;'B22';0,00;
'B19';30;1;19/1/2019;1175,00;0,00;12,11;97,00;'B25';37,47;
'B44';25;1;22/1/2019;1155,00;0,00;21,00;55,00;'B45';0,00;
'B04';37;1;22/1/2019;92,00;0,00;23,00;4,00;'B05';0,00;
'B44';25;1;23/1/2019;782,00;0,00;23,00;34,00;'B45';0,00;
'B40';0;0;24/1/2019;50,00;0,00;1,13;44,00;'B47 mchos';399,52;'CAR'
'B44';0;0;24/1/2019;50,00;0,00;1,13;44,00;'B47 hbs';399,52;'CAR'
'B39';0;0;24/1/2019;48,00;0,00;1,17;41,00;'B38 mchos';387,79;'CAR'
'B36';0;0;24/1/2019;55,00;0,00;1,34;41,00;'B27 macho';338,43;'CAR'
'B34';0;0;24/1/2019;55,00;0,00;1,66;33,00;'B27 hembras';272,40;'CAR'
'B19';30;1;25/1/2019;665,00;0,00;8,75;76,00;'B25';51,88;
'B44';25;1;25/1/2019;37752,00;0,00;242,00;156,00;;0,00;
'B40';23;1;25/1/2019;14762,00;0,00;242,00;61,00;'B57';0,00;
'B21';27;1;25/1/2019;22248,00;0,00;72,00;309,00;'B22';0,00;
'B19';30;1;26/1/2019;2382,00;0,00;9,96;239,00;'B25';45,55;
'B31';0;0;26/1/2019;177,00;0,00;9,31;19,00;'B27';48,73;'CAR'
'B05';35;1;28/1/2019;1650,00;0,00;22,00;75,00;'B07';0,00;
'B05';35;1;28/1/2019;1166,00;0,00;22,00;53,00;'A02';0,00;
'B05';35;1;29/1/2019;736,00;0,00;23,00;32,00;'A02';0,00;
'B40';23;1;1/2/2019;20070,00;0,00;223,00;90,00;'B57';0,00;
'B25';32;1;1/2/2019;15015,00;0,00;77,00;195,00;'B22';0,00;
'B20';28;1;1/2/2019;24909,00;0,00;361,00;69,00;'B01';0,00;
'B05';35;2;1/2/2019;24698,00;0,00;233,00;106,00;'B02';0,00;
'B31';38;1;1/2/2019;10000,00;0,00;197,39;50,66;'maximo nicolas';2,30;
'B53';19;2;4/12/2018;1092,00;0,00;21,00;52,00;'B52';0,00;
'B53';19;2;5/12/2018;782,00;0,00;23,00;34,00;'B52';0,00;
'B53';19;2;12/12/2018;198,00;0,00;22,00;9,00;'B51';0,00;
'B53';19;2;15/1/2019;1554,00;0,00;21,00;74,00;'B45';0,00;
'B53';19;2;4/2/2019;1980,00;0,00;22,00;90,00;'B54';0,00;
'B25';32;2;4/2/2019;946,00;0,00;22,00;43,00;'B07';0,00;
'B25';32;2;5/2/2019;529,00;0,00;23,00;23,00;'B07';0,00;
'B25';32;1;6/2/2019;3876,00;0,00;76,00;51,00;'B22';0,00;
'A03';0;0;;;0,00;;0,00;;0,00;'CAR'
'B05';35;2;6/2/2019;10105,00;0,00;235,00;43,00;'B02';0,00;
'B52';0;0;7/2/2019;60,00;0,00;1,30;46,00;'B46 hbrs';348,06;'CAR'
'B21';27;1;8/2/2019;840,00;0,00;35,00;24,00;'B22';0,00;
'B23';26;1;8/2/2019;31624,00;0,00;236,00;134,00;'B26';0,00;
'B25';32;3;8/2/2019;10148,00;0,00;236,00;43,00;'B26';0,00;
'B52';20;1;8/2/2019;32028,00;0,00;204,00;157,00;'B57';0,00;
'B20';28;1;8/2/2019;11628,00;0,00;342,00;34,00;'B01';0,00;
'B52';20;1;11/2/2019;1012,00;0,00;23,00;44,00;'B54';0,00;
'B05';35;1;11/2/2019;1342,00;0,00;22,00;61,00;'B04';0,00;
'B56';20;2;11/2/2019;276,00;0,00;23,00;12,00;'policia';0,00;
'B25';32;1;2/2/2019;5032,00;0,00;74,00;68,00;'B22';0,00;
'B52';20;1;12/2/2019;2604,00;0,00;42,00;62,00;'B54';0,00;
'B05';35;1;13/2/2019;2448,00;0,00;24,00;102,00;'B04';0,00;
'B56';20;1;14/2/2019;63792,00;88,60;40224,40;1,58;'P1';0,00;
'B56';20;1;14/2/2019;71175,00;97,50;44265,00;1,60;'P2';0,00;
'B56';20;1;14/2/2019;71260,00;101,80;46217,20;1,54;'P3';0,00;
'B39';0;0;13/2/2019;20,00;0,00;1,00;20,00;'machos B32';454,00;'CAR'
'B25';0;0;13/2/2019;25,00;0,00;1,04;24,00;'B32 hbs';435,84;'CAR'
'B08';0;0;13/2/2019;390,00;0,00;12,58;31,00;'B32 ligados';36,08;'CAR'
'B08';40;2;13/2/2019;390,00;0,00;12,58;31,00;'B32 ligados';36,08;
'B08';40;2;13/2/2019;249,00;0,00;1,66;150,00;'B09';273,49;
'B23';0;0;14/2/2019;44,00;0,00;1,15;38,00;'B32 macho';392,09;'CAR'
'B21';0;0;14/2/2019;26,00;0,00;1,18;22,00;'B32 hembras';384,15;'CAR'
'B38';0;0;14/2/2019;105,00;0,00;0,50;210,00;'B32';908,00;'CAR'
'B38';27;2;14/2/2019;105,00;0,00;0,50;210,00;'B32';908,00;
'A02';29;1;16/2/2019;46614,00;91,40;41495,60;1,12;'P4';0,00;
'A02';29;1;16/2/2019;52244,00;70,60;32052,40;1,62;'P5 97%';0,00;
'B56';20;1;16/2/2019;18280,00;91,40;41495,60;0,44;'P4';0,00;
'B07';33;1;15/2/2019;36472,00;0,00;188,00;194,00;'B26';0,00;
'B58';19;2;14/1/2019;1890,00;0,00;21,00;90,00;'B48';0,00;
'B58';19;2;15/1/2019;1743,00;0,00;21,00;83,00;'B48';0,00;
'B58';19;2;15/1/2019;504,00;0,00;21,00;24,00;'B45';0,00;
'B58';19;2;29/1/2019;858,00;0,00;22,00;39,00;'B49';0,00;
'B58';19;2;11/2/2019;748,00;0,00;22,00;34,00;'B50';0,00;
'B48';9;1;18/2/2019;75,00;0,00;25,00;3,00;'B50';0,00;
'A02';29;1;18/2/2019;66856,00;109,60;49758,40;1,34;'P6 96%';0,00;
'B05';35;1;18/2/2019;1771,00;0,00;23,00;77,00;'AD1';0,00;
'B05';35;1;19/2/2019;1628,00;0,00;22,00;74,00;'AD1';0,00;
'A02';29;1;20/2/2019;12600,00;84,00;38136,00;0,33;'P9';0,00;
'A02';29;1;20/2/2019;45925,00;83,50;37909,00;1,21;'P10 100%';0,00;
'B05';35;1;20/2/2019;1606,00;0,00;22,00;73,00;'AD1';0,00;
'B48';0;0;21/2/2019;17,00;0,00;1,70;10,00;'B46 machos';267,05;'CAR'
'B24';0;0;21/2/2019;79,00;0,00;1,05;75,00;'carpita del B38';431,01;'CAR'
'B04';38;1;21/2/2019;17004,00;0,00;109,00;156,00;'B02';0,00;
'A02';29;1;21/2/2019;6664,00;83,30;37818,20;0,17;'P12 97%';0,00;
'A02';29;1;21/2/2019;49020,00;81,70;37091,80;1,32;'P11';0,00;
'A02';29;1;21/2/2019;16640,00;83,20;37772,80;0,44;'P15';0,00;
'B45';22;1;21/2/2019;24128,00;83,20;37772,80;0,63;' 99%';0,00;
'B04';38;1;22/2/2019;6441,00;0,00;113,00;57,00;'B02';0,00;
'B22';27;1;22/2/2019;8588,00;0,00;113,00;76,00;'B02';0,00;
'B22';27;1;22/2/2019;25551,00;0,00;153,00;167,00;'B26';0,00;
'B48';9;1;22/2/2019;13485,00;0,00;155,00;87,00;'B57';0,00;
'B45';22;1;23/12/2019;50158,00;80,90;36728,60;1,36;'P3';0,00;
'B45';22;1;23/2/2019;52585,00;80,90;36728,60;1,43;'P14';0,00;
'B36';0;0;25/2/2019;4,00;0,00;1,00;4,00;'B30';454,00;'CAR'
'B21';27;1;26/2/2019;420,00;0,00;21,00;20,00;'B28';0,00;
'B23';26;1;26/2/2019;609,00;0,00;21,00;29,00;'B28';0,00;
'B22';27;1;26/2/2019;420,00;0,00;21,00;20,00;'B28';0,00;
'B45';22;1;27/2/2019;37332,00;103,70;47079,80;0,79;'Pmadre';0,00;
'B45';22;1;27/2/2019;23276,00;101,20;45944,80;0,50;'Pmadre';0,00;
'AD1';0;0;28/2/2019;70,00;0,00;2,59;27,00;'B09 hbs';175,11;'CAR'
